Date,Open,High,Low,Close,Adj Close,Volume
3/12/1993,-0.011619959,45.21875,44.8125,45.09375,25.688049,643600
3/15/1993,-0.002766252,45.3125,45.0625,45.3125,25.812651,310800
3/16/1993,0.00554785,45.4375,45.3125,45.3125,25.812651,30800
3/17/1993,-0.00137931,45.25,44.96875,45.03125,25.652437,21800
3/18/1993,-0.000690608,45.5,45.21875,45.3125,25.812651,59300
3/19/1993,0.00138217,45.28125,45.03125,45.03125,25.77359,66900
3/22/1993,-0.015182885,44.875,44.5625,44.78125,25.630505,183400
3/23/1993,0.007007708,44.9375,44.8125,44.875,25.684168,55200
3/24/1993,-0.002087683,45.0625,44.59375,44.875,25.684168,37200
3/25/1993,0.00209205,45.25,44.84375,45.15625,25.845133,110100
3/26/1993,0.00487126,45.15625,44.875,44.90625,25.702045,101500
3/29/1993,-0.004155125,45.3125,44.9375,45.09375,25.80937,87100
3/30/1993,0.004867872,45.21875,45.09375,45.21875,25.880905,56000
3/31/1993,0.004152249,45.46875,45.1875,45.1875,25.863022,111600
4/1/1993,-0.00206754,45.25,44.9375,45.03125,25.77359,129500
4/2/1993,-0.013121547,44.65625,44.09375,44.09375,25.237011,59400
4/5/1993,-0.00489853,44.4375,44.1875,44.3125,25.362215,172200
4/6/1993,-0.000703235,44.40625,44.0625,44.1875,25.290676,129700
4/7/1993,-0.003518649,44.34375,44.15625,44.34375,25.380108,28000
4/8/1993,0.006355932,44.53125,44.09375,44.28125,25.34432,180800
4/12/1993,0.004210526,44.9375,44.65625,44.90625,25.702045,348500
4/13/1993,0.00349406,45.15625,44.84375,45,25.755699,146100
4/14/1993,0.003481894,45.0625,44.90625,44.9375,25.719921,119600
4/15/1993,-0.00277585,45.03125,44.75,44.9375,25.719921,148600
4/16/1993,0.001391788,45.03125,44.875,44.9375,25.719921,47900
4/19/1993,-0.000694927,45.0625,44.71875,44.75,25.612621,157000
4/20/1993,-0.005563282,44.75,44.25,44.53125,25.487408,279500
4/21/1993,-0.001398601,44.625,44.375,44.5,25.469534,67900
4/22/1993,-0.007002801,44.6875,43.9375,43.9375,25.147568,97700
4/23/1993,-0.010578279,43.96875,43.6875,43.75,25.040276,106000
4/26/1993,-0.001425517,43.9375,43.28125,43.40625,24.843512,62600
4/27/1993,-0.009992862,43.875,43.34375,43.875,25.111809,156800
4/28/1993,0.010814708,43.90625,43.71875,43.78125,25.058147,85900
4/29/1993,0.001426534,43.96875,43.625,43.96875,25.165476,85000
4/30/1993,0.005698006,44.28125,44.03125,44.03125,25.201246,88500
5/3/1993,-0.000708215,44.3125,43.90625,44.3125,25.362215,80500
5/4/1993,0.007087172,44.625,44.34375,44.46875,25.451645,149100
5/5/1993,0.00140746,44.75,44.46875,44.59375,25.523178,109000
5/6/1993,0.001405481,44.5625,44.40625,44.4375,25.433771,54700
5/7/1993,-0.001403509,44.46875,44.28125,44.34375,25.380108,68000
5/10/1993,-0.001405481,44.6875,44.40625,44.4375,25.433771,113900
5/11/1993,0.00070373,44.625,44.3125,44.625,25.54108,42600
5/12/1993,0,44.59375,44.4375,44.5625,25.505293,31000
5/13/1993,-0.00140647,44.375,44,44.03125,25.201246,129100
5/14/1993,-0.007746479,44.15625,43.96875,44,25.183357,63500
5/17/1993,0.00212917,44.15625,43.9375,44.15625,25.272789,34000
5/18/1993,0.001416431,44.21875,43.96875,44.125,25.2549,105200
5/19/1993,-0.001414427,45.03125,43.84375,45.03125,25.77359,50200
5/20/1993,0.020538244,45.15625,44.9375,45.15625,25.845133,98200
5/21/1993,0.003469813,45.25,44.71875,44.75,25.612621,221400
5/24/1993,-0.007607192,45.09375,44.84375,44.9375,25.719921,30500
5/25/1993,0.006271777,45.125,45.03125,45.03125,25.77359,191800
5/26/1993,0.000692521,45.625,45.125,45.59375,26.095531,102400
5/27/1993,0.011072664,45.65625,45.375,45.4375,26.006096,53800
5/28/1993,-0.005475702,45.40625,45,45.21875,25.880905,79100
6/1/1993,-0.000688231,45.8125,45.3125,45.65625,26.131308,28300
6/2/1993,0.003443526,45.75,45.34375,45.59375,26.095531,20300
6/3/1993,-0.000686342,45.5,45.34375,45.4375,26.006096,21600
6/4/1993,-0.004120879,45.3125,45.09375,45.28125,25.916679,32000
6/7/1993,0.00137931,45.375,45.125,45.125,25.827248,121400
6/8/1993,-0.008264463,45,44.71875,44.71875,25.594725,104500
6/9/1993,-0.002777778,45.0625,44.8125,44.875,25.684168,43300
6/10/1993,-0.000696379,44.9375,44.75,44.90625,25.702045,17900
6/11/1993,0.004878049,45.15625,44.90625,45.09375,25.80937,647400
6/14/1993,0.002080444,45.1875,45.03125,45.03125,25.77359,64200
6/15/1993,-0.001384083,45.125,44.9375,44.9375,25.719921,142400
6/16/1993,-0.003465003,45.03125,44.8125,45.03125,25.77359,330900
6/17/1993,0.004172462,45.1875,45.03125,45.1875,25.863022,37400
6/18/1993,-0.006232687,44.84375,44.5,44.5,25.65004,58500
6/21/1993,-0.004878049,44.625,44.53125,44.59375,25.704082,29300
6/22/1993,0.00070028,44.65625,44.5625,44.625,25.72208,137500
6/23/1993,-0.00069979,44.625,44.21875,44.21875,25.487925,227600
6/24/1993,-0.006302521,44.8125,44.34375,44.8125,25.830154,243700
6/25/1993,0.009866103,44.90625,44.75,44.78125,25.812151,44800
6/28/1993,0.004884857,45.28125,44.9375,45.28125,26.100355,439900
6/29/1993,0.004861111,45.21875,45,45.0625,25.974276,207500
6/30/1993,-0.002073255,45.21875,45,45.0625,25.974276,437600
7/1/1993,0,45.125,44.875,44.9375,25.902197,605700
7/2/1993,-0.007617729,44.8125,44.53125,44.6875,25.758102,285400
7/6/1993,-0.003489184,44.75,44.15625,44.21875,25.487925,246400
7/7/1993,-0.009803922,44.40625,44.1875,44.34375,25.559969,343700
7/8/1993,0.004243281,44.9375,44.3125,44.84375,25.848175,248200
7/9/1993,0.01056338,44.96875,44.75,44.96875,25.920235,378200
7/12/1993,0.001393728,44.96875,44.84375,44.9375,25.902197,373700
7/13/1993,0.001391788,45.09375,44.65625,44.90625,25.884188,389600
7/14/1993,-0.000694927,45.1875,44.90625,45.0625,25.974276,617300
7/15/1993,0.002086231,45.03125,44.78125,44.875,25.866186,443800
7/16/1993,-0.00277585,44.9375,44.6875,44.75,25.794153,216400
7/19/1993,-0.003479471,44.75,44.59375,44.71875,25.776121,188200
7/20/1993,-0.001396648,44.84375,44.46875,44.84375,25.848175,68500
7/21/1993,0.002097902,44.8125,44.65625,44.8125,25.830154,142700
7/22/1993,-0.000697837,44.8125,44.5,44.5,25.65004,632400
7/23/1993,-0.00349162,44.71875,44.5625,44.71875,25.776121,286200
7/26/1993,0.005606167,45.0625,44.84375,44.96875,25.920235,121300
7/27/1993,0.003484321,45.03125,44.78125,44.9375,25.902197,92800
7/28/1993,-0.003472222,44.9375,44.78125,44.84375,25.848175,30800
7/29/1993,0.002090592,45.21875,44.875,45.09375,25.992279,331000
7/30/1993,0.003477051,45.09375,44.78125,44.84375,25.848175,75300
8/2/1993,-0.004158004,45.125,44.90625,44.96875,25.920235,41300
8/3/1993,0.003479471,45.1875,44.84375,45,25.938234,81600
8/4/1993,-0.001386963,45.09375,44.875,45,25.938234,434000
8/5/1993,0,45,44.84375,44.90625,25.884188,36800
8/6/1993,0.000694444,45.0625,44.90625,44.96875,25.920235,402300
8/9/1993,0.001387925,45.34375,45,45.21875,26.064327,828200
8/10/1993,0.002079002,45.21875,45.125,45.1875,26.046312,604900
8/11/1993,-0.000691563,45.3125,45.15625,45.1875,26.046312,542200
8/12/1993,0.003460208,45.3125,44.90625,45.0625,25.974276,303700
8/13/1993,-0.004827586,45.15625,45.09375,45.125,26.010302,103500
8/16/1993,0.001386001,45.5,45.15625,45.375,26.154398,241800
8/17/1993,0.004152249,45.53125,45.34375,45.53125,26.244461,369300
8/18/1993,0.007580979,45.875,45.65625,45.78125,26.388548,414300
8/19/1993,0.002735978,45.8125,45.71875,45.78125,26.388548,28500
8/20/1993,-0.002728513,45.8125,45.65625,45.8125,26.406563,80700
8/23/1993,-0.001367989,45.75,45.625,45.71875,26.352528,15600
8/24/1993,0.002054795,46.21875,45.71875,46.21875,26.640728,273400
8/25/1993,0.010936432,46.4375,46.15625,46.25,26.658726,242300
8/26/1993,0.001352265,46.53125,46.09375,46.28125,26.676769,120000
8/27/1993,-0.002700878,46.25,46.15625,46.25,26.658726,25700
8/30/1993,0.002708192,46.5,46.28125,46.4375,26.766827,183500
8/31/1993,0.002700878,46.5625,46.34375,46.5625,26.838869,66500
9/1/1993,0,46.59375,46.40625,46.5,26.802851,136500
9/2/1993,0.002693603,46.59375,46.3125,46.34375,26.712774,472400
9/3/1993,-0.004701142,46.4375,46.25,46.375,26.730795,630500
9/7/1993,0.001349528,46.4375,46,46.0625,26.550673,196400
9/8/1993,-0.006738544,46.0625,45.59375,45.90625,26.46059,269900
9/9/1993,-0.007462687,46.03125,45.71875,46,26.514641,239200
9/10/1993,0.008885851,46.4375,46.0625,46.40625,26.748816,106500
9/13/1993,0.009485095,46.5625,46.4375,46.4375,26.766827,66900
9/14/1993,-0.005369128,46.3125,46.09375,46.25,26.658726,184500
9/15/1993,-0.005398111,46.40625,45.90625,46.375,26.730795,101000
9/16/1993,0.005427408,46.34375,46.15625,46.1875,26.62273,54300
9/17/1993,-0.009446694,45.90625,45.75,45.8125,26.571108,200900
9/20/1993,0,45.96875,45.4375,45.4375,26.353598,57800
9/21/1993,-0.008174387,45.5625,44.8125,45.28125,26.262985,318200
9/22/1993,-0.001373626,45.71875,45.375,45.65625,26.480476,439700
9/23/1993,0.007565337,45.9375,45.71875,45.90625,26.625471,88500
9/24/1993,0.001365188,45.875,45.71875,45.78125,26.552971,53500
9/27/1993,0.006134969,46.28125,46.125,46.28125,26.842976,274600
9/28/1993,0.004065041,46.3125,46.15625,46.1875,26.788601,158300
9/29/1993,-0.002699055,46.3125,45.96875,46.03125,26.697968,221000
9/30/1993,-0.00338295,46.125,45.84375,45.9375,26.643608,99300
10/1/1993,-0.003394433,46.21875,45.8125,46.15625,26.770479,22700
10/4/1993,0.007493188,46.21875,46.09375,46.21875,26.80673,1038500
10/5/1993,0.002028398,46.3125,46,46.15625,26.770479,436500
10/6/1993,-0.002699055,46.375,46.125,46.125,26.75234,209200
10/7/1993,0,46.1875,45.96875,46,26.67984,59400
10/8/1993,-0.00135318,46.15625,45.71875,46.0625,26.716108,54400
10/11/1993,0.000677507,46.25,46.15625,46.15625,26.770479,467100
10/12/1993,0.001354096,46.25,46.1875,46.21875,26.80673,26200
10/13/1993,0.000676133,46.25,46.15625,46.21875,26.80673,139100
10/14/1993,0.003378378,46.8125,46.28125,46.8125,27.151089,108100
10/15/1993,0.013468013,47.15625,46.90625,47.0625,27.296095,1502500
10/18/1993,0,47.03125,46.875,46.9375,27.223591,722400
10/19/1993,-0.003322259,46.96875,46.59375,46.59375,27.024229,880100
10/20/1993,-0.002666667,46.75,46.5625,46.65625,27.060471,230400
10/21/1993,-0.001336898,46.6875,46.53125,46.59375,27.024229,56200
10/22/1993,-0.000669344,46.84375,46.375,46.375,26.897343,390700
10/25/1993,-0.005358339,46.5625,46.28125,46.5,26.969845,114500
10/26/1993,0.001346801,46.5,46.3125,46.46875,26.951736,186200
10/27/1993,-0.00134499,46.53125,46.40625,46.5,26.969845,118400
10/28/1993,0.003367003,46.96875,46.5625,46.84375,27.169222,129600
10/29/1993,0.005369128,46.875,46.78125,46.84375,27.169222,80700
11/1/1993,-0.000667557,47,46.78125,46.96875,27.241724,36400
11/2/1993,0.002672011,47,46.65625,46.9375,27.223591,262100
11/3/1993,0,46.90625,46.125,46.34375,26.879242,479100
11/4/1993,-0.011992005,46.34375,45.8125,45.84375,26.589226,130400
11/5/1993,-0.013486177,46.0625,45.53125,46.0625,26.716108,363200
11/8/1993,0.008202324,46.25,45.96875,46.125,26.75234,367600
11/9/1993,0.007457627,46.46875,46.125,46.15625,26.770479,246900
11/10/1993,-0.006056528,46.5,46.03125,46.5,26.969845,46500
11/11/1993,0.007447529,46.625,46.34375,46.375,26.897343,88900
11/12/1993,-0.000672043,46.75,46.4375,46.59375,27.024229,108200
11/15/1993,0.004707465,46.6875,46.4375,46.5625,27.006098,243300
11/16/1993,-0.000669344,46.8125,46.46875,46.78125,27.132973,492600
11/17/1993,0.003348962,46.8125,46.40625,46.53125,26.987961,39600
11/18/1993,-0.007343124,46.5625,46.28125,46.40625,26.915466,240800
11/19/1993,-0.004707465,46.375,46.21875,46.3125,26.861105,106000
11/22/1993,-0.001351351,46.21875,45.875,46.03125,26.697968,165300
11/23/1993,0.00202977,46.3125,46.03125,46.28125,26.842976,89700
11/24/1993,0.002700878,46.5,46.34375,46.46875,26.951736,77200
11/26/1993,0.004040404,46.59375,46.46875,46.5,26.969845,1019800
11/29/1993,0.000670691,46.71875,46.3125,46.3125,26.861105,517500
11/30/1993,-0.007372654,46.5625,46.25,46.34375,26.879242,230000
12/1/1993,0.006752194,46.625,46.40625,46.40625,26.915466,379200
12/2/1993,-0.002012072,46.5625,46.40625,46.53125,26.987961,352000
12/3/1993,0,46.71875,46.5,46.71875,27.09672,306000
12/6/1993,0.006048387,46.9375,46.78125,46.875,27.18734,99500
12/7/1993,0.002004008,46.90625,46.78125,46.84375,27.169222,88800
12/8/1993,-0.000666667,46.84375,46.78125,46.84375,27.169222,146700
12/9/1993,0,46.90625,46.625,46.6875,27.078588,416500
12/10/1993,-0.002668446,46.71875,46.5,46.59375,27.024229,412900
12/13/1993,-0.002675585,46.875,46.53125,46.875,27.18734,273200
12/14/1993,0.006706908,46.90625,46.53125,46.53125,26.987961,41900
12/15/1993,-0.006662225,46.625,46.46875,46.46875,26.951736,82600
12/16/1993,0.001341382,46.65625,46.5625,46.625,27.042345,78200
12/17/1993,-0.005358339,46.59375,46.375,46.5625,27.190969,104700
12/20/1993,0.002693603,46.65625,46.5,46.625,27.227474,68800
12/21/1993,0.000671592,46.5625,46.40625,46.46875,27.136236,205700
12/22/1993,0.000671141,46.8125,46.5,46.78125,27.31871,410300
12/23/1993,0.003353454,46.84375,46.6875,46.75,27.300457,533800
12/27/1993,0,47,46.75,47,27.446434,447100
12/28/1993,0.004679144,47.125,46.9375,47.09375,27.501207,880600
12/29/1993,0.00332668,47.15625,47,47.03125,27.464703,266700
12/30/1993,-0.00265252,47,46.75,46.84375,27.355206,219900
12/31/1993,-0.001329787,47,46.5625,46.59375,27.209225,312900
1/3/1994,-0.007323569,46.65625,46.40625,46.46875,27.136236,960900
1/4/1994,-0.001341382,46.65625,46.46875,46.65625,27.24572,164300
1/5/1994,0.00402955,46.78125,46.53125,46.75,27.300457,710900
1/6/1994,0.002006689,46.84375,46.6875,46.75,27.300457,201000
1/7/1994,0.000667557,47.0625,46.71875,47.03125,27.464703,775500
1/10/1994,0.005336891,47.59375,46.96875,47.59375,27.793184,593700
1/11/1994,0.00995355,47.5625,47.34375,47.5,27.738428,295200
1/12/1994,-0.00065703,47.53125,47.1875,47.34375,27.647198,158400
1/13/1994,-0.006574622,47.3125,47.15625,47.21875,27.574192,244300
1/14/1994,0.003309067,47.5,47.375,47.40625,27.683693,137200
1/17/1994,0.000659631,47.46875,47.3125,47.40625,27.683693,17700
1/18/1994,0.001318392,47.53125,47.375,47.46875,27.720196,166400
1/19/1994,-0.001316656,47.46875,47.25,47.34375,27.647198,200800
1/20/1994,0,47.5,47.375,47.46875,27.720196,281100
1/21/1994,0.002636783,47.53125,47.34375,47.375,27.665438,85600
1/24/1994,-0.003944773,47.5625,47.1875,47.1875,27.555939,373800
1/25/1994,-0.002640264,47.25,47.09375,47.1875,27.555939,310400
1/26/1994,-0.000661813,47.34375,47.125,47.3125,27.628929,145100
1/27/1994,0.004635762,47.8125,47.34375,47.75,27.884436,344500
1/28/1994,0.011206328,48.03125,47.875,47.875,27.957428,356500
1/31/1994,0.002607562,48.3125,48,48.21875,28.158163,313800
2/1/1994,0.001950585,48.15625,47.90625,47.96875,28.01218,303600
2/2/1994,-0.000648929,48.28125,48.09375,48.28125,28.194654,307600
2/3/1994,0.001298701,48.1875,47.90625,48.0625,28.066912,466100
2/4/1994,-0.002594034,48.125,46.96875,46.96875,27.428209,1403200
2/7/1994,-0.025357607,47.3125,46.84375,47.1875,27.555939,516400
2/8/1994,0.00933956,47.28125,47.03125,47.21875,27.574192,188200
2/9/1994,-0.000660939,47.4375,47.1875,47.40625,27.683693,144600
2/10/1994,0.002645503,47.40625,47,47,27.446434,883900
2/11/1994,-0.007255937,47.28125,46.8125,47.15625,27.537703,519400
2/14/1994,0.000664452,47.375,47,47.21875,27.574192,2742100
2/15/1994,0.005312085,47.5,47.25,47.46875,27.720196,374700
2/16/1994,0.004623514,47.53125,47.34375,47.4375,27.701935,287600
2/17/1994,0.002629849,47.6875,47.03125,47.15625,27.537703,342400
2/18/1994,-0.009836066,47.21875,46.75,46.875,27.373453,313300
2/22/1994,-0.00397351,47.34375,47,47.34375,27.647198,154500
2/23/1994,0.008643617,47.4375,47.0625,47.21875,27.574192,391700
2/24/1994,-0.007251154,47.0625,46.5625,46.59375,27.209225,770800
2/25/1994,-0.008632138,46.8125,46.5625,46.8125,27.336954,531300
2/28/1994,0.006028131,47.0625,46.8125,46.8125,27.336954,333000
3/1/1994,-0.002663116,46.90625,46.375,46.625,27.227474,423600
3/2/1994,-0.016688919,46.6875,45.90625,46.6875,27.263941,581500
3/3/1994,0.012898846,46.625,46.4375,46.5625,27.190969,223200
3/4/1994,-0.001340483,46.8125,46.40625,46.6875,27.263941,595800
3/7/1994,0.006040268,47,46.84375,46.9375,27.409954,539800
3/8/1994,0.002668446,46.96875,46.6875,46.75,27.300457,880300
3/9/1994,-0.00332668,47,46.59375,46.96875,27.428209,2500100
3/10/1994,0.002670227,46.9375,46.4375,46.59375,27.209225,207400
3/11/1994,-0.005992011,46.90625,46.40625,46.84375,27.355206,576600
3/14/1994,0.008037508,47.03125,46.84375,46.90625,27.391699,345900
3/15/1994,-0.000664452,47.09375,46.84375,46.875,27.373453,748600
3/16/1994,-0.001329787,47.25,46.78125,47.25,27.592449,455500
3/17/1994,0.003328895,47.3125,47.09375,47.25,27.592449,133000
3/18/1994,-0.00729927,47.03125,46.71875,46.96875,27.586432,365500
3/21/1994,0.001336898,46.9375,46.71875,46.84375,27.513004,324800
3/22/1994,0.000667557,47.0625,46.75,46.96875,27.586432,435700
3/23/1994,0.002001334,47.0625,46.90625,46.9375,27.568068,698500
3/24/1994,-0.003994674,46.84375,46.15625,46.375,27.237688,1200500
3/25/1994,-0.007352941,46.53125,45.9375,45.9375,26.980747,100900
3/28/1994,-0.008754209,46.0625,45.59375,46,27.017431,1117200
3/29/1994,0,46.03125,45.09375,45.09375,26.485174,338400
3/30/1994,-0.019021739,45.25,44.46875,44.46875,26.11809,1123900
3/31/1994,-0.014542936,44.6875,43.53125,44.59375,26.191507,788800
4/4/1994,-0.025298665,44.03125,43.34375,43.90625,25.787699,2627300
4/5/1994,0.023071377,44.8125,44.34375,44.8125,26.319983,1179000
4/6/1994,0.011980268,44.90625,44.5,44.8125,26.319983,516500
4/7/1994,-0.002089136,45.125,44.53125,45.03125,26.44846,666100
4/8/1994,0.003489184,44.9375,44.46875,44.6875,26.246567,242400
4/11/1994,-0.002781641,45.0625,44.703125,44.875,26.356695,203300
4/12/1994,0.002440725,45,44.71875,44.8125,26.319983,1409200
4/13/1994,-0.002782609,44.90625,44.25,44.578125,26.182329,364100
4/14/1994,-0.006627136,44.828125,44.40625,44.59375,26.191507,419900
4/15/1994,0.001755618,44.78125,44.515625,44.59375,26.191507,387300
4/18/1994,0.001402033,44.765625,44.15625,44.296875,26.017147,369100
4/19/1994,-0.008750438,44.53125,43.984375,44.359375,26.053843,472200
4/20/1994,0.003531073,44.515625,44.078125,44.3125,26.026302,508000
4/21/1994,0.002111189,44.96875,44.34375,44.90625,26.37504,200300
4/22/1994,0.011587079,45.046875,44.734375,44.859375,26.3475,301800
4/25/1994,-0.003818119,45.359375,44.84375,45.328125,26.622829,394600
4/26/1994,0.009407666,45.34375,45.1875,45.28125,26.595303,399000
4/28/1994,-0.001725923,45.25,44.8125,44.953125,26.402575,287000
4/29/1994,-0.006915629,45.15625,44.8125,45.09375,26.485174,481900
5/2/1994,0.004874652,45.71875,44.9375,45.375,26.65036,275000
5/3/1994,0.006583507,45.40625,45.0625,45.328125,26.622829,183400
5/4/1994,0.000688468,45.421875,45.078125,45.25,26.576935,401900
5/5/1994,-0.002751978,45.375,45.1875,45.1875,26.54022,659800
5/6/1994,-0.007243877,44.96875,44.59375,44.75,26.283289,216300
5/9/1994,-0.007644197,44.75,44.28125,44.359375,26.053843,499300
5/10/1994,-0.00105042,44.84375,44.546875,44.703125,26.255741,583400
5/11/1994,0.001752541,44.71875,44.171875,44.296875,26.017147,210600
5/12/1994,-0.001749475,44.625,44.40625,44.515625,26.145626,305200
5/13/1994,0.001402033,44.640625,44.296875,44.515625,26.145626,321300
5/16/1994,-0.000700035,44.75,44.515625,44.53125,26.154791,450400
5/17/1994,-0.001050788,45.1875,44.5,45.1875,26.54022,470200
5/18/1994,0.014726508,45.6875,45.015625,45.515625,26.732941,824800
5/19/1994,0.004492053,45.859375,45.421875,45.734375,26.861425,531000
5/20/1994,0.005159959,45.6875,45.5,45.5625,26.760494,370400
5/23/1994,-0.003080082,45.53125,45.34375,45.484375,26.714598,262700
5/24/1994,0.002059732,45.84375,45.609375,45.671875,26.824722,549600
5/25/1994,-0.002398082,45.828125,45.34375,45.796875,26.898146,738200
5/26/1994,0.006181319,45.9375,45.734375,45.828125,26.916494,369600
5/27/1994,-0.000682594,45.875,45.671875,45.875,26.944025,162000
5/31/1994,-0.00034153,45.90625,45.65625,45.8125,26.90732,160000
6/1/1994,-0.000683293,46.015625,45.5625,46.015625,27.026608,200500
6/2/1994,0.007521368,46.046875,45.890625,45.96875,26.999088,55100
6/3/1994,-0.001017984,46.390625,45.859375,46.234375,27.155106,550400
6/6/1994,0.007133152,46.46875,46.1875,46.21875,27.145918,99300
6/7/1994,-0.004047218,46.21875,46.03125,46.15625,27.109215,120600
6/8/1994,0.002709109,46.265625,45.78125,45.78125,26.888966,131900
6/9/1994,-0.006079027,46.03125,45.890625,46.03125,27.035791,80500
6/10/1994,0.002038736,46.203125,46.078125,46.109375,27.081692,83100
6/13/1994,-0.000678196,46.1875,46.03125,46.171875,27.118383,109700
6/14/1994,0.005768578,46.546875,46.3125,46.53125,27.32946,161000
6/15/1994,0.005060729,46.5625,46.3125,46.34375,27.219358,142800
6/16/1994,-0.00436388,46.46875,46.296875,46.4375,27.274408,44000
6/17/1994,-0.004045853,46.203125,45.8125,45.875,27.122169,403800
6/20/1994,-0.013202437,45.625,45.4375,45.484375,26.891222,137400
6/21/1994,-0.002058319,45.453125,44.90625,45.09375,26.660276,139200
6/22/1994,-0.005156411,45.421875,45.171875,45.265625,26.761887,279900
6/23/1994,0.00276434,45.40625,44.9375,45,26.604837,922500
6/24/1994,-0.012405238,44.78125,44,44.0625,26.050585,353800
6/27/1994,-0.012212142,44.828125,44.015625,44.828125,26.503223,371200
6/28/1994,0.013776051,44.84375,44.25,44.609375,26.373899,5382300
6/29/1994,-0.003832753,45.015625,44.625,44.75,26.457043,311800
6/30/1994,0.003497726,44.84375,44.3125,44.46875,26.290768,271900
7/1/1994,-0.003136982,44.6875,44.375,44.5625,26.346174,406900
7/5/1994,-0.000699301,44.859375,44.515625,44.796875,26.484751,112000
7/6/1994,-0.00069979,44.8125,44.46875,44.734375,26.447805,174800
7/7/1994,0.00245098,44.921875,44.6875,44.921875,26.558672,66700
7/8/1994,-0.002095704,44.984375,44.625,44.90625,26.549425,148400
7/11/1994,0.006650333,45.015625,44.53125,44.75,26.457043,124000
7/12/1994,-0.003824757,44.828125,44.515625,44.8125,26.493986,257300
7/13/1994,0.001396161,45.03125,44.828125,44.890625,26.540188,532700
7/14/1994,0.006273963,45.46875,45.078125,45.375,26.826546,494200
7/15/1994,0.005195705,45.484375,45.328125,45.390625,26.835791,49100
7/18/1994,0.00103377,45.578125,45.390625,45.46875,26.881979,72300
7/19/1994,0.003442341,45.5625,45.375,45.375,26.826546,609500
7/20/1994,-0.003087479,45.40625,45.0625,45.171875,26.706459,185300
7/21/1994,-0.005161734,45.296875,45.078125,45.265625,26.761887,86300
7/22/1994,0.004496714,45.40625,45.25,45.34375,26.808081,151600
7/25/1994,-0.000344353,45.453125,45.3125,45.40625,26.845015,120900
7/26/1994,0.000688942,45.421875,45.3125,45.359375,26.817324,489600
7/27/1994,-0.000688468,45.359375,45.171875,45.359375,26.817324,83200
7/28/1994,0,45.578125,45.359375,45.453125,26.87273,828200
7/29/1994,0.008956252,46.046875,45.75,45.90625,27.140623,459100
8/1/1994,0.003755548,46.15625,45.890625,46.125,27.269979,486300
8/2/1994,0.007482993,46.375,46.03125,46.1875,27.306913,505500
8/3/1994,-0.002363268,46.234375,46.09375,46.203125,27.316162,144100
8/4/1994,0,46.21875,45.921875,45.9375,27.159115,231700
8/5/1994,-0.010152284,45.84375,45.65625,45.78125,27.06674,138400
8/8/1994,0.002735043,45.9375,45.78125,45.890625,27.131405,328600
8/9/1994,-0.002386635,45.96875,45.71875,45.96875,27.177593,105900
8/10/1994,0.006151743,46.1875,45.9375,46.140625,27.279198,840300
8/11/1994,0.000679348,46.234375,45.734375,45.96875,27.177593,876200
8/12/1994,0.000339443,46.34375,46.046875,46.328125,27.390064,184100
8/15/1994,0.007125891,46.484375,46.3125,46.3125,27.380825,325900
8/16/1994,-0.000673854,46.6875,46.15625,46.640625,27.574806,1089500
8/17/1994,0.007754552,46.734375,46.578125,46.609375,27.556356,133700
