Local time,Open,High,Low,Close,Volume,Next Open
2003-09-16,372.459,376.557,371.374,375.778,9522496.959199999,376.166
2003-09-17,376.166,379.402,374.341,375.676,8697167.020200001,375.929
2003-09-18,375.929,382.870,374.126,381.137,7762338.967800001,381.137
2003-09-19,381.137,381.137,381.137,381.137,0,380.380
2003-09-21,380.380,387.373,379.839,386.398,10862968.9559,386.015
2003-09-22,386.015,387.298,382.349,383.847,10331256.993000003,384.298
2003-09-23,384.298,388.398,382.546,388.398,11492848.0314,388.395
2003-09-24,388.395,393.117,383.057,384.551,12341365.032000003,384.898
2003-09-25,384.898,385.850,378.393,380.398,9918124.057299998,380.398
2003-09-26,380.398,380.398,380.398,380.398,0,380.456
2003-09-28,380.456,384.471,378.042,381.601,10245809.8946,381.678
2003-09-29,381.678,387.916,380.586,384.693,11906986.012799999,384.895
2003-09-30,384.895,385.578,381.772,384.294,9933074.973499998,383.888
2003-10-01,383.888,386.239,380.269,382.397,11328557.0143,382.385
2003-10-02,382.385,385.529,366.867,369.095,9943580.932799999,369.095
2003-10-03,369.095,369.095,369.095,369.095,0,369.095
2003-10-05,369.095,372.976,368.501,372.274,10198034.9737,372.376
2003-10-06,372.376,376.749,371.662,375.731,10047912.1292,375.862
2003-10-07,375.862,377.274,373.678,374.480,8370686.0002,374.661
2003-10-08,374.661,376.450,367.210,368.501,9149111.0827,368.242
2003-10-09,368.242,373.360,368.028,372.595,8482668.0496,372.595
2003-10-10,372.595,372.595,372.595,372.595,0,373.077
2003-10-12,373.077,374.727,368.760,374.284,9813158.024200002,373.960
2003-10-13,373.960,376.282,371.217,374.811,10630263.0675,374.807
2003-10-14,374.807,375.566,370.511,372.116,10718599.0066,372.296
2003-10-15,372.296,374.572,369.939,371.089,12356503.084599998,371.348
2003-10-16,371.348,372.065,365.944,370.916,9214999.089900002,370.916
2003-10-17,370.916,370.916,370.916,370.916,0,370.859
2003-10-19,370.859,373.982,368.999,372.653,9343610.8409,372.505
2003-10-20,372.505,381.313,371.977,380.153,10566748.082700001,379.992
2003-10-21,379.992,386.946,379.119,385.030,10681192.0461,385.395
2003-10-22,385.395,387.210,381.884,383.497,11894713.8993,383.743
2003-10-23,383.743,391.834,383.087,387.988,8182646.0361,387.988
2003-10-24,387.988,387.988,387.988,387.988,0,387.495
2003-10-26,387.495,388.056,384.711,387.470,9217376.0142,387.081
2003-10-27,387.081,387.784,381.508,381.962,9686817.8899,382.126
2003-10-28,382.126,387.016,378.989,385.808,10350103.0225,385.756
2003-10-29,385.756,390.965,381.259,382.703,10411077.898,382.585
2003-10-30,382.585,388.611,380.872,383.615,8739690.924199998,383.615
2003-10-31,383.615,383.615,383.615,383.615,0,383.613
2003-11-02,383.613,384.650,375.448,375.805,8085204.9665,375.987
2003-11-03,375.987,380.495,375.660,378.980,9547761.038,378.740
2003-11-04,378.740,383.998,377.994,380.701,10312696.9523,380.688
2003-11-05,380.688,383.498,378.351,379.498,10729437.058799999,379.495
2003-11-06,379.495,383.145,375.078,382.595,7834301.084900001,382.595
2003-11-07,382.595,382.595,382.595,382.595,0,382.494
2003-11-09,382.494,386.888,381.676,385.289,9759118.081899999,385.495
2003-11-10,385.495,388.298,384.726,387.495,10022919.033000002,387.300
2003-11-11,387.300,395.798,386.320,393.598,10789268.955500001,393.385
2003-11-12,393.385,397.095,391.990,394.195,11629632.0483,393.747
2003-11-13,393.747,398.698,393.091,397.025,9541478.0565,397.025
2003-11-14,397.025,397.025,397.025,397.025,0,396.321
2003-11-16,396.321,398.742,385.299,390.594,10974097.9429,390.330
2003-11-17,390.330,398.298,389.433,398.076,10788442.991799999,398.295
2003-11-18,398.295,400.048,391.766,394.313,10269370.986300003,394.598
2003-11-19,394.598,396.698,390.981,393.995,10228582.942800002,393.775
2003-11-20,393.775,397.498,391.836,395.595,8612413.104600001,395.595
2003-11-21,395.595,395.595,395.595,395.595,0,395.237
2003-11-23,395.237,395.938,389.313,390.733,8979944.001999998,390.998
2003-11-24,390.998,392.698,388.593,390.257,9353401.8955,390.795
2003-11-25,390.795,400.295,389.824,395.623,8861622.9888,395.918
2003-11-26,395.918,396.798,394.283,394.493,4429647.9727,394.798
2003-11-27,394.798,398.598,393.741,397.698,5936943.9856,397.698
2003-11-28,397.698,397.698,397.698,397.698,0,397.095
2003-11-30,397.095,402.968,395.853,401.240,10093820.9491,401.488
2003-12-01,401.488,405.395,398.170,402.525,9793038.9785,402.449
2003-12-02,402.449,404.395,400.284,404.052,10131170.9768,403.833
2003-12-03,403.833,404.498,398.832,401.842,11117657.933400001,402.295
2003-12-04,402.295,406.098,398.794,405.624,8292435.981299999,405.624
2003-12-05,405.624,405.624,405.624,405.624,0,405.384
2003-12-07,405.384,408.873,403.938,406.436,9888604.0262,406.236
2003-12-08,406.236,409.098,404.678,407.798,10019871.091500001,407.369
2003-12-09,407.369,411.598,404.091,404.788,10455648.0796,404.934
2003-12-10,404.934,406.098,401.575,404.322,11475961.024099998,404.498
2003-12-11,404.498,408.995,403.606,408.398,8064533.051,408.398
2003-12-12,408.398,408.398,408.398,408.398,0,408.196
2003-12-14,408.196,410.296,400.767,408.996,10711503.011999998,409.359
2003-12-15,409.359,409.998,405.763,406.525,9814686.9688,406.407
2003-12-16,406.407,412.598,405.744,412.098,10731019.0947,411.885
2003-12-17,411.885,412.198,406.632,410.048,11113770.984199999,410.048
2003-12-18,410.048,410.798,406.565,408.898,8331276.9712000005,408.898
2003-12-19,408.898,408.898,408.898,408.898,0,408.898
2003-12-21,408.898,411.126,406.799,409.112,9216869.9653,409.132
2003-12-22,409.132,410.698,407.868,409.819,8384323.9511,410.198
2003-12-23,410.198,412.248,409.437,411.598,5468677.924899999,411.229
2003-12-24,411.229,411.598,410.871,411.355,1014386.0039000001,411.194
2003-12-25,411.194,412.798,409.647,411.384,1966699.0080000001,411.384
2003-12-26,411.384,411.384,411.384,411.384,0,411.411
2003-12-28,411.411,415.098,410.840,413.815,9179276.993399998,413.452
2003-12-29,413.452,416.698,413.285,415.798,9642437.921999998,415.795
2003-12-30,415.795,417.298,413.197,415.395,6832236.971799999,415.024
2003-12-31,415.024,415.398,414.250,414.643,715331.9948999999,414.887
2004-01-01,414.887,416.098,413.867,415.395,3906643.968,415.395
2004-01-02,415.395,415.395,415.395,415.395,0,414.278
2004-01-04,414.278,423.981,414.096,422.935,10371745.023699999,423.198
2004-01-05,423.198,430.178,420.078,421.898,11123839.002300002,421.415
2004-01-06,421.415,424.121,418.974,419.574,11764240.916700002,420.098
2004-01-07,420.098,424.798,416.270,423.298,12678827.0063,423.012
2004-01-08,423.012,426.897,419.427,425.404,9364902.8856,425.404
2004-01-09,425.404,425.404,425.404,425.404,0,426.498
